year,Beat,priority,avg_response_time
2012,M1,2,14.54569348659002
2012,M1,3 & 4,20.984743589743555
2012,M1,5+,22.904601769911512
2012,M2,1,7.818050734312417
2012,M2,2,14.279162861491612
2012,M2,3 & 4,21.017528089887648
2012,M2,5+,20.76396449704142
2012,M3,1,7.038014388489213
2012,M3,2,13.286049848942588
2012,M3,3 & 4,20.278436363636366
2012,M3,5+,24.082686567164174
2012,N,1,11.605
2012,N,2,25.134545454545457
2012,N,3 & 4,31.72
2012,N,5+,26.63
2012,N1,1,11.777911111111115
2012,N1,2,17.249484679665716
2012,N1,3 & 4,23.70126728110598
2012,N1,5+,22.483725490196072
2012,N2,1,9.681303317535544
2012,N2,2,15.539564502875931
2012,N2,3 & 4,21.243920353982297
2012,N2,5+,19.244444444444447
2012,N3,1,8.185900116144033
2012,N3,2,13.799290096406674
2012,N3,3 & 4,21.166926229508164
2012,N3,5+,18.2086
2012,O1,1,9.199555555555545
2012,O1,2,15.677446808510641
2012,O1,3 & 4,21.42557932263815
2012,O1,5+,20.2229268292683
2012,O2,1,9.63895765472313
2012,O2,2,16.000687331536387
2012,O2,3 & 4,20.981149606299223
2012,O2,5+,24.814406779661017
2012,O3,1,8.709326424870472
2012,O3,2,15.456370597243497
2012,O3,3 & 4,20.580408450704237
2012,O3,5+,22.73529411764705
2012,OS,1,6.68
2012,Q1,1,10.607996146435458
2012,Q1,2,14.997586206896562
2012,Q1,3 & 4,22.62291224686597
2012,Q1,5+,20.879705882352955
2012,Q2,1,10.805442073170733
2012,Q2,2,14.30589800443458
2012,Q2,3 & 4,23.244171232876703
2012,Q2,5+,23.201674876847303
2012,Q3,1,8.954220994475126
2012,Q3,2,13.876480000000013
2012,Q3,3 & 4,20.84288803088803
2012,Q3,5+,21.066343612334787
2012,R1,1,9.105769230769234
2012,R1,2,15.052750225428294
2012,R1,3 & 4,22.042922614575474
2012,R1,5+,22.995862068965526
2012,R2,1,9.7045945945946
2012,R2,2,14.435166531275373
2012,R2,3 & 4,22.019149632052333
2012,R2,5+,20.612153846153834
2012,R3,1,9.059462242562933
2012,R3,2,15.219925233644853
2012,R3,3 & 4,21.767370466321243
2012,R3,5+,21.6069387755102
2012,S,1,23.71666666666667
2012,S,2,33.07791666666667
2012,S,3 & 4,38.14578947368422
2012,S,5+,11.523333333333333
2012,S1,1,8.70737843551797
2012,S1,2,14.393584117032386
2012,S1,3 & 4,22.339623233908977
2012,S1,5+,22.403116883116887
2012,S2,1,7.339904013961597
2012,S2,2,13.530041806020076
2012,S2,3 & 4,21.025982008995495
2012,S2,5+,20.203678160919548
2012,S3,1,9.197155778894475
2012,S3,2,15.072542986425333
2012,S3,3 & 4,21.966129289704714
2012,S3,5+,24.554782608695657
2012,TQ,3 & 4,15.38
2012,TQ,5+,16.068
2012,U1,1,7.288084449021625
2012,U1,2,12.532666666666652
2012,U1,3 & 4,19.62978030919445
2012,U1,5+,20.365914893617024
2012,U2,1,7.7337910798122005
2012,U2,2,13.642120830711141
2012,U2,3 & 4,19.910351190476195
2012,U2,5+,19.525870967741955
2012,U3,1,10.404031117397473
2012,U3,2,15.585153550863724
2012,U3,3 & 4,21.96084210526319
2012,U3,5+,19.27378640776698
2012,W,2,26.064999999999998
2012,W,3 & 4,31.8
2012,W,5+,7.362
2012,W1,1,10.798713872832367
2012,W1,2,16.011532184950152
2012,W1,3 & 4,23.32380248833593
2012,W1,5+,19.606551724137937
2012,W2,1,9.186780626780616
2012,W2,2,15.371525581395344
2012,W2,3 & 4,21.654597014925358
2012,W2,5+,20.845327868852458
2012,W3,1,9.07928467153286
2012,W3,2,15.538579117330466
2012,W3,3 & 4,23.012206461780917
2012,W3,5+,22.054
2012,WS,2,59.52
2013,99,1,9.798333333333336
2013,99,2,21.763421052631575
2013,99,3 & 4,30.186792452830186
2013,99,5+,39.345
2013,B1,1,12.034874686716812
2013,B1,2,18.624295136026365
2013,B1,3 & 4,23.58576333089846
2013,B1,5+,20.667696629213477
2013,B2,1,11.38163316582915
2013,B2,2,16.436806930693066
2013,B2,3 & 4,24.33166994106094
2013,B2,5+,19.10735576923078
2013,B3,1,11.19850308641975
2013,B3,2,17.345848871442588
2013,B3,3 & 4,24.17552437223046
2013,B3,5+,18.854639639639647
2013,C1,1,7.2186530612244955
2013,C1,2,12.703895410885798
2013,C1,3 & 4,22.50722084367246
2013,C1,5+,21.780168067226892
2013,C2,1,8.449956709956716
2013,C2,2,14.599839416058384
2013,C2,3 & 4,23.11168431183831
2013,C2,5+,19.30720279720279
2013,C3,1,7.105220458553795
2013,C3,2,12.867681159420297
2013,C3,3 & 4,21.577704785077017
2013,C3,5+,21.968879310344832
2013,CDD,1,7.75625
2013,CDD,2,28.17
2013,CDD,3 & 4,20.16142857142857
2013,CDD,5+,17.07
2013,COMM,5+,26.663125
2013,CTY,1,21.015
2013,CTY,2,55.77
2013,CTY,3 & 4,3.075
2013,D1,1,7.2245991561181375
2013,D1,2,13.779208053691288
2013,D1,3 & 4,22.266004901960777
2013,D1,5+,21.236538461538455
2013,D2,1,7.733160839160837
2013,D2,2,14.2822476340694
2013,D2,3 & 4,21.739469103568332
2013,D2,5+,19.504000000000005
2013,D3,1,9.238731343283572
2013,D3,2,15.362876033057837
2013,D3,3 & 4,23.381758050478687
2013,D3,5+,20.235906432748532
2013,DET,3 & 4,8.3
2013,E,1,5.7
2013,E,2,34.0925
2013,E,3 & 4,40.23444444444444
2013,E,5+,7.12
2013,E1,1,6.490300578034686
2013,E1,2,12.098020477815721
2013,E1,3 & 4,20.34817495280051
2013,E1,5+,20.15405797101449
2013,E2,1,5.121479140328704
2013,E2,2,10.668586683417075
2013,E2,3 & 4,19.245250338295
2013,E2,5+,23.489462365591397
2013,E3,1,7.868462484624849
2013,E3,2,13.937073170731724
2013,E3,3 & 4,22.190254237288116
2013,E3,5+,22.90767676767677
2013,F1,1,9.773226544622425
2013,F1,2,15.30251945525291
2013,F1,3 & 4,21.457259316770195
2013,F1,5+,21.926153846153845
2013,F2,1,7.761878109452742
2013,F2,2,13.949739049394216
2013,F2,3 & 4,21.554982174688078
2013,F2,5+,20.793416666666662
2013,F3,1,11.04548794489093
2013,F3,2,16.067677624602286
2013,F3,3 & 4,22.23843555555553
2013,F3,5+,19.492096774193545
2013,G1,1,7.756264274061991
2013,G1,2,14.432417871222087
2013,G1,3 & 4,22.08446026097271
2013,G1,5+,22.127142857142854
2013,G2,1,5.992455303933255
2013,G2,2,11.804346473029042
2013,G2,3 & 4,18.95258961228966
2013,G2,5+,22.262713178294558
2013,G3,1,7.101357827476036
2013,G3,2,13.34120822622109
2013,G3,3 & 4,19.076473740621644
2013,G3,5+,21.966351351351353
2013,GS,2,49.52
2013,H2,1,13.35
2013,INV,2,25.064999999999998
2013,INV,3 & 4,1.37
2013,INV,5+,6.75
2013,J1,1,10.16655555555556
2013,J1,2,16.193802660753892
2013,J1,3 & 4,23.133794506612404
2013,J1,5+,23.42317757009347
2013,J2,1,10.826790780141836
2013,J2,2,17.652358604091447
2013,J2,3 & 4,23.174220183486245
2013,J2,5+,20.277375886524826
2013,J3,1,9.681755424063113
2013,J3,2,17.246049046321517
2013,J3,3 & 4,24.408834296724464
2013,J3,5+,22.07920245398772
2013,K1,1,7.873392461197341
2013,K1,2,14.860074525745263
2013,K1,3 & 4,21.356593511450374
2013,K1,5+,23.037934782608694
2013,K2,1,7.630456521739125
2013,K2,2,13.733118536197285
2013,K2,3 & 4,21.918947368421048
2013,K2,5+,22.626492537313435
2013,K3,1,6.951159153633868
2013,K3,2,13.917374541003669
2013,K3,3 & 4,20.546090909090914
2013,K3,5+,22.011554054054052
2013,L1,1,8.947041484716143
2013,L1,2,14.573241895261848
2013,L1,3 & 4,21.297288135593224
2013,L1,5+,21.97504347826086
2013,L2,1,8.925020576131692
2013,L2,2,14.776466101694922
2013,L2,3 & 4,21.786477732793507
2013,L2,5+,21.013495145631058
2013,L3,1,8.810535491905341
2013,L3,2,13.971580916744617
2013,L3,3 & 4,20.476207133059003
2013,L3,5+,21.02720430107528
2013,M1,1,7.190973084886126
2013,M1,2,14.619632107023433
2013,M1,3 & 4,22.529429133858244
2013,M1,5+,23.736761133603245
2013,M2,1,7.209021164021165
2013,M2,2,14.743819286256668
2013,M2,3 & 4,21.12708333333329
2013,M2,5+,21.437960526315795
2013,M3,1,6.648598484848483
2013,M3,2,13.284777699364835
2013,M3,3 & 4,21.76310629514965
2013,M3,5+,21.19621212121212
2013,N,1,9.094999999999999
2013,N,2,15.027000000000001
2013,N,3 & 4,6.76
2013,N,5+,30.166666666666668
2013,N1,1,11.067670043415337
2013,N1,2,16.699065420560768
2013,N1,3 & 4,23.25212574850301
2013,N1,5+,23.451634615384627
2013,N2,1,8.792289562289566
2013,N2,2,15.75546546546545
2013,N2,3 & 4,22.183262074425997
2013,N2,5+,21.534961240310068
2013,N3,1,8.216901098901088
2013,N3,2,14.399200000000018
2013,N3,3 & 4,21.923609789259032
2013,N3,5+,21.19262411347519
2013,O1,1,9.020959752321978
2013,O1,2,15.723085808580866
2013,O1,3 & 4,21.503929824561403
2013,O1,5+,22.733478260869568
2013,O2,1,8.672025316455704
2013,O2,2,14.29585843373494
2013,O2,3 & 4,20.757638266068756
2013,O2,5+,20.607049180327873
2013,O3,1,8.272200000000005
2013,O3,2,14.49981878088962
2013,O3,3 & 4,21.21713091922007
2013,O3,5+,21.848358208955222
2013,Q1,1,11.214587813620057
2013,Q1,2,16.305608108108107
2013,Q1,3 & 4,23.53439316239317
2013,Q1,5+,20.99040983606558
2013,Q2,1,10.02163779527559
2013,Q2,2,15.403170466883815
2013,Q2,3 & 4,23.521589225589242
2013,Q2,5+,22.379029535864976
2013,Q3,1,9.057293064876955
2013,Q3,2,13.386593625498026
2013,Q3,3 & 4,22.43313338038112
2013,Q3,5+,20.730226244343875
2013,R1,1,8.754345898004443
2013,R1,2,14.678724137931047
2013,R1,3 & 4,21.982997347480122
2013,R1,5+,20.195247524752467
2013,R2,1,9.105552380952373
2013,R2,2,14.86285487708166
2013,R2,3 & 4,20.78666666666665
2013,R2,5+,23.826791044776122
2013,R3,1,8.175791805094136
2013,R3,2,14.731065801668185
2013,R3,3 & 4,21.62935082872926
2013,R3,5+,20.34042553191488
2013,S,1,24.85
2013,S,2,38.85708333333333
2013,S,3 & 4,30.799047619047617
2013,S,5+,9.32
2013,S1,1,8.508509513742073
2013,S1,2,14.699568627450974
2013,S1,3 & 4,22.687015590200424
2013,S1,5+,27.623195876288673
2013,S2,1,7.679116360454947
2013,S2,2,14.346515912897814
2013,S2,3 & 4,21.65427914110431
2013,S2,5+,26.323703703703707
2013,S3,1,8.628650646950101
2013,S3,2,15.086069829901527
2013,S3,3 & 4,22.19515587529976
2013,S3,5+,16.24987179487179
2013,SD,2,21.5
2013,SWT,3 & 4,13.75
2013,TAC2,5+,18.8
2013,TQ,5+,23.255
2013,U1,1,6.9890191657271625
2013,U1,2,12.79302515295716
2013,U1,3 & 4,20.440262128325504
2013,U1,5+,22.570264317180627
2013,U2,1,7.637623421354759
2013,U2,2,13.242753799392109
2013,U2,3 & 4,19.642135809634386
2013,U2,5+,22.021721854304637
2013,U3,1,10.686090651558073
2013,U3,2,16.05195445920304
2013,U3,3 & 4,22.273061974789947
2013,U3,5+,22.809099526066365
2013,W,1,19.92
2013,W,5+,13.76
2013,W1,1,10.223086592178774
2013,W1,2,16.351164965986403
2013,W1,3 & 4,23.107816954238576
2013,W1,5+,20.238
2013,W2,1,9.572436090225557
2013,W2,2,14.973366788321169
2013,W2,3 & 4,21.569945017182125
2013,W2,5+,20.066549295774635
2013,W3,1,9.684216691068812
2013,W3,2,15.412665890570443
2013,W3,3 & 4,22.391635124905353
2013,W3,5+,23.0806976744186
2013,WP,3 & 4,36.18
2013,WS,2,23.42
2014,99,1,12.098461538461537
2014,99,2,25.75155844155844
2014,99,3 & 4,29.491884057971014
2014,99,5+,19.324
2014,B1,1,12.094270967741945
2014,B1,2,18.46553618134263
2014,B1,3 & 4,24.51931666666667
2014,B1,5+,25.384827586206903
2014,B2,1,11.09803385416667
2014,B2,2,17.9052508650519
2014,B2,3 & 4,25.23014275517491
2014,B2,5+,24.577578125000002
2014,B3,1,11.111552197802201
2014,B3,2,18.59871124031008
2014,B3,3 & 4,26.025767844268255
2014,B3,5+,24.83638655462185
2014,C1,1,7.163681214421255
2014,C1,2,13.023129675810456
2014,C1,3 & 4,21.585581988105332
2014,C1,5+,26.81200000000001
2014,C2,1,8.654352226720636
2014,C2,2,16.328323943661974
2014,C2,3 & 4,24.136905417814482
2014,C2,5+,23.98968421052632
2014,C3,1,7.487888513513521
2014,C3,2,13.515499398315272
2014,C3,3 & 4,22.290450606585818
2014,C3,5+,25.019870129870135
2014,CCD,2,16.2
2014,CCD,5+,10.03
2014,CD,3 & 4,10.6
2014,CDD,1,16.625555555555554
2014,CDD,2,8.616666666666667
2014,CDD,3 & 4,13.862857142857143
2014,CMD4,5+,13.67
2014,COMM,3 & 4,10.79
2014,COMM,5+,23.398000000000003
2014,CS,2,51.78
2014,CTY,1,18.12
2014,CTY,2,20.515
2014,D1,1,7.6712331606217665
2014,D1,2,14.507879008746364
2014,D1,3 & 4,21.507649842271295
2014,D1,5+,23.06212121212121
2014,D2,1,8.354166666666666
2014,D2,2,15.085551839464868
2014,D2,3 & 4,21.126478087649378
2014,D2,5+,23.70711111111111
2014,D3,1,9.144258793969838
2014,D3,2,16.50580419580421
2014,D3,3 & 4,24.22528388278389
2014,D3,5+,24.955061728395055
2014,DET,2,3.65
2014,DET,3 & 4,39.1
2014,E,1,31.88
2014,E,2,29.255
2014,E,3 & 4,31.456666666666667
2014,E1,1,6.54486430062631
2014,E1,2,13.190504313205048
2014,E1,3 & 4,21.415196506550235
2014,E1,5+,23.536049382716055
2014,E2,1,5.015290023201854
2014,E2,2,11.297246469833118
2014,E2,3 & 4,19.448611275964367
2014,E2,5+,22.896447368421047
2014,E3,1,8.720293159609115
2014,E3,2,14.765916530278227
2014,E3,3 & 4,22.368230702515145
2014,E3,5+,24.821404958677682
2014,F1,1,9.258698156682026
2014,F1,2,15.839354518371433
2014,F1,3 & 4,21.943205546492674
2014,F1,5+,18.375945945945947
2014,F2,1,8.092405372405377
2014,F2,2,14.987244444444471
2014,F2,3 & 4,21.387415730337086
2014,F2,5+,22.999555555555553
2014,F3,1,10.617714285714307
2014,F3,2,17.430378323108382
2014,F3,3 & 4,23.470522151898702
2014,F3,5+,28.17487804878049
2014,FS,2,45.769999999999996
2014,G1,1,7.895216637781635
2014,G1,2,13.950791457286423
2014,G1,3 & 4,21.45167758846658
2014,G1,5+,26.481794871794875
2014,G2,1,7.3280793060718725
2014,G2,2,13.171888772298024
2014,G2,3 & 4,20.793391812865504
2014,G2,5+,27.519764705882356
2014,G3,1,8.2111356466877
2014,G3,2,14.50662636033858
2014,G3,3 & 4,21.794287268770375
2014,G3,5+,30.869152542372888
2014,GS,2,6.82
2014,HBR,1,1.32
2014,INV,2,48.23
2014,J1,1,9.766490066225172
2014,J1,2,17.635887949260056
2014,J1,3 & 4,23.27959163346614
2014,J1,5+,22.24623188405797
2014,J2,1,12.161926163723924
2014,J2,2,18.035005820721764
2014,J2,3 & 4,23.83112349117919
2014,J2,5+,26.14123809523811
2014,J3,1,10.954267161410016
2014,J3,2,17.7462566137566
2014,J3,3 & 4,24.64069723018146
2014,J3,5+,25.80902654867257
2014,K1,1,8.213777292576413
2014,K1,2,16.209675755342676
2014,K1,3 & 4,22.773071638861605
2014,K1,5+,26.739396551724145
2014,K2,1,8.458611632270163
2014,K2,2,15.454582995951409
2014,K2,3 & 4,21.798229508196748
2014,K2,5+,25.684848484848484
2014,K3,1,7.686728499156825
2014,K3,2,15.850815775256594
2014,K3,3 & 4,21.102853285328514
2014,K3,5+,24.00441558441558
2014,L1,1,9.060298507462674
2014,L1,2,14.729269565217384
2014,L1,3 & 4,21.167815699658725
2014,L1,5+,25.889272727272733
2014,L2,1,9.062458598726108
2014,L2,2,15.750187553282204
2014,L2,3 & 4,21.55133018230928
2014,L2,5+,25.388333333333346
2014,L3,1,9.054221635883914
2014,L3,2,14.232832263977977
2014,L3,3 & 4,20.751572948328267
2014,L3,5+,27.945333333333327
2014,M1,1,7.465503282275715
2014,M1,2,15.233159057437422
2014,M1,3 & 4,22.694080076263095
2014,M1,5+,25.48564705882353
2014,M2,1,7.854355758266811
2014,M2,2,15.256027201145333
2014,M2,3 & 4,20.97242063492067
2014,M2,5+,23.33986013986014
2014,M3,1,6.920252293577974
2014,M3,2,14.832977562158884
2014,M3,3 & 4,22.07240759240761
2014,M3,5+,27.36366336633663
2014,N,1,6.0
2014,N,2,21.689999999999998
2014,N,3 & 4,27.098333333333333
2014,N,5+,25.724999999999998
2014,N1,1,10.796919191919185
2014,N1,2,17.25025477707006
2014,N1,3 & 4,25.224335317460312
2014,N1,5+,26.162325581395354
2014,N2,1,9.54015045135407
2014,N2,2,17.034966139954836
2014,N2,3 & 4,23.622831783601068
2014,N2,5+,23.30319444444444
2014,N3,1,8.229337944664021
2014,N3,2,15.416165016501656
2014,N3,3 & 4,21.631011162179902
2014,N3,5+,23.486521739130435
2014,O1,1,9.13052369077306
2014,O1,2,16.824421199442128
2014,O1,3 & 4,22.511869009584665
2014,O1,5+,23.942467532467532
2014,O2,1,8.862205438066459
2014,O2,2,15.628093278463655
2014,O2,3 & 4,21.261175595238097
2014,O2,5+,24.43078947368421
2014,O3,1,8.565024038461543
2014,O3,2,15.848418674698813
2014,O3,3 & 4,22.9149874686717
2014,O3,5+,21.88918918918919
2014,PSPSN1,5+,16.6
2014,PSPSN2,5+,22.72
2014,Q1,1,10.631862197392927
2014,Q1,2,16.546361355081565
2014,Q1,3 & 4,23.416920583468375
2014,Q1,5+,26.251199999999997
2014,Q2,1,10.406545961002792
2014,Q2,2,15.43236166007906
2014,Q2,3 & 4,22.808918393782406
2014,Q2,5+,28.285824175824168
2014,Q3,1,8.690843373493989
2014,Q3,2,14.95105527638191
2014,Q3,3 & 4,22.06882352941175
2014,Q3,5+,21.879599999999993
2014,R1,1,9.079302587176604
2014,R1,2,15.626570363466943
2014,R1,3 & 4,22.5092635135135
2014,R1,5+,22.28782051282051
2014,R2,1,8.74977055449331
2014,R2,2,15.449563139931744
2014,R2,3 & 4,22.089512353706084
2014,R2,5+,23.58758928571429
2014,R3,1,8.294165803108813
2014,R3,2,14.796580086580066
2014,R3,3 & 4,22.19436112777447
2014,R3,5+,23.98303278688524
2014,RS,2,6.1
2014,S,1,35.32333333333333
2014,S,2,37.272083333333335
2014,S,3 & 4,37.4125
2014,S1,1,8.844176408076518
2014,S1,2,14.545509309967144
2014,S1,3 & 4,22.67689430894314
2014,S1,5+,27.98695652173914
2014,S2,1,7.385819536423839
2014,S2,2,13.769952681388032
2014,S2,3 & 4,21.494049526584124
2014,S2,5+,21.03042553191489
2014,S3,1,9.362940630797764
2014,S3,2,15.124750679963745
2014,S3,3 & 4,21.561008902077155
2014,S3,5+,27.05101694915255
2014,SD,2,1.12
2014,SP,2,30.42
2014,SP,3 & 4,24.83
2014,TQ,3 & 4,15.75
2014,TQ,5+,14.48
2014,U1,1,7.799608294930887
2014,U1,2,13.311498881431739
2014,U1,3 & 4,20.089627592044014
2014,U1,5+,27.23519230769231
2014,U2,1,8.118041615667082
2014,U2,2,14.507269957343105
2014,U2,3 & 4,20.589884105960255
2014,U2,5+,24.740769230769217
2014,U3,1,10.6724427480916
2014,U3,2,17.989574660633505
2014,U3,3 & 4,24.0252221612726
2014,U3,5+,26.312500000000004
2014,W,1,10.39
2014,W,2,28.430000000000003
2014,W,3 & 4,38.08
2014,W,5+,36.62
2014,W1,1,10.458731778425637
2014,W1,2,16.304766435986163
2014,W1,3 & 4,23.254566987416734
2014,W1,5+,25.03155844155844
2014,W2,1,10.340802631578942
2014,W2,2,15.530336391437318
2014,W2,3 & 4,22.932658875091324
2014,W2,5+,24.06234375
2014,W3,1,10.099099859353025
2014,W3,2,15.657540574282157
2014,W3,3 & 4,23.107201646090537
2014,W3,5+,25.06115384615385
2014,WS,3 & 4,6.77
2014,XDD,5+,1.92
2015,99,1,9.840476190476192
2015,99,2,25.87249999999999
2015,99,3 & 4,26.478928571428572
2015,99,5+,37.7
2015,B1,1,12.88011340206186
2015,B1,2,19.76018124507484
2015,B1,3 & 4,25.10991899189924
2015,B1,5+,17.74765100671139
2015,B2,1,11.078730158730158
2015,B2,2,20.351069078947386
2015,B2,3 & 4,25.184260869565236
2015,B2,5+,17.835764705882347
2015,B3,1,11.583378378378379
2015,B3,2,19.678789237668184
2015,B3,3 & 4,25.94550148957302
2015,B3,5+,16.762229729729725
2015,C1,1,7.331101398601404
2015,C1,2,14.959482564679409
2015,C1,3 & 4,23.240612582781495
2015,C1,5+,18.780666666666665
2015,C2,1,8.758806262230921
2015,C2,2,15.65553450608929
2015,C2,3 & 4,24.32117521367519
2015,C2,5+,18.787867647058818
2015,C3,1,7.68413907284768
2015,C3,2,15.826814268142675
2015,C3,3 & 4,23.582391304347787
2015,C3,5+,18.817881355932197
2015,CD,1,10.02
2015,CD,3 & 4,13.190000000000001
2015,CDD,1,13.00923076923077
2015,CDD,2,25.178333333333338
2015,CDD,3 & 4,16.593888888888888
2015,CDD,5+,14.48
2015,CMD2,5+,55.58
2015,COMM,3 & 4,9.0
2015,COMM,5+,10.912727272727272
2015,CTY,3 & 4,7.846666666666668
2015,CTY,5+,22.836000000000002
2015,D1,1,7.754212152420191
2015,D1,2,15.63096456692916
2015,D1,3 & 4,24.33724913494811
2015,D1,5+,20.031476510067115
2015,D2,1,8.084575835475588
2015,D2,2,16.24836322869956
2015,D2,3 & 4,24.471177606177573
2015,D2,5+,19.576642857142854
2015,D3,1,8.592951739618407
2015,D3,2,18.170861937452322
2015,D3,3 & 4,23.708409680207396
2015,D3,5+,17.785414012738855
2015,DET,1,8.12
2015,DET,2,42.25
2015,E,2,32.94500000000001
2015,E,3 & 4,23.94
2015,E,5+,6.82
2015,E1,1,6.289454732510287
2015,E1,2,13.669182630906763
2015,E1,3 & 4,21.69623953638121
2015,E1,5+,20.121756756756756
2015,E2,1,5.258493723849369
2015,E2,2,11.921577624135768
2015,E2,3 & 4,18.87221488595437
2015,E2,5+,19.23610738255034
2015,E3,1,6.887595212187167
2015,E3,2,14.428184338184357
2015,E3,3 & 4,21.217580283793904
2015,E3,5+,19.144367088607595
2015,F1,1,9.000647249190934
2015,F1,2,16.34279880478089
2015,F1,3 & 4,22.01477229601518
2015,F1,5+,18.817954545454544
2015,F2,1,8.34143021914649
2015,F2,2,14.965766215253035
2015,F2,3 & 4,21.17101277372265
2015,F2,5+,20.213913043478264
2015,F3,1,10.487615819209037
2015,F3,2,17.4532191780822
2015,F3,3 & 4,22.513589329021844
2015,F3,5+,19.79125
2015,G1,1,8.301099554234769
2015,G1,2,14.542346109175392
2015,G1,3 & 4,20.383374083129592
2015,G1,5+,17.503214285714286
2015,G2,1,6.874388398486758
2015,G2,2,14.170457380457384
2015,G2,3 & 4,20.752876602564086
2015,G2,5+,18.414482758620693
2015,G3,1,8.306401326699833
2015,G3,2,15.667695262484
2015,G3,3 & 4,22.295163240628774
2015,G3,5+,22.54983606557378
2015,H3,1,27.45
2015,HS,1,37.15
2015,HS,3 & 4,14.32
2015,INV,1,43.37
2015,J1,1,10.626524725274722
2015,J1,2,18.674338565022452
2015,J1,3 & 4,25.114617314930992
2015,J1,5+,20.86195121951219
2015,J2,1,11.832396694214877
2015,J2,2,19.23404157043882
2015,J2,3 & 4,25.24857297297298
2015,J2,5+,17.631495327102808
2015,J3,1,11.050995334370143
2015,J3,2,19.73485172004745
2015,J3,3 & 4,25.188767395626247
2015,J3,5+,19.915076923076924
2015,K1,1,7.379427262313848
2015,K1,2,15.71279503105589
2015,K1,3 & 4,22.813203505355432
2015,K1,5+,19.03584507042253
2015,K2,1,8.052137998056358
2015,K2,2,16.59921842288906
2015,K2,3 & 4,22.689167591564892
2015,K2,5+,19.715050505050506
2015,K3,1,7.426610299769413
2015,K3,2,16.406033210332104
2015,K3,3 & 4,21.045494505494503
2015,K3,5+,19.15272727272728
2015,L1,1,9.29726486486486
2015,L1,2,16.941241610738267
2015,L1,3 & 4,21.166551168412568
2015,L1,5+,19.232307692307682
2015,L2,1,9.79127314814814
2015,L2,2,16.75384778012687
2015,L2,3 & 4,22.05034231609613
2015,L2,5+,18.583197674418603
2015,L3,1,10.553955026455027
2015,L3,2,17.691354656632136
2015,L3,3 & 4,23.511087941976395
2015,L3,5+,20.287681159420284
2015,M1,1,7.344593639575966
2015,M1,2,15.568983536148869
2015,M1,3 & 4,23.6156168505517
2015,M1,5+,20.113212121212122
2015,M2,1,7.061865121180187
2015,M2,2,15.241290127195656
2015,M2,3 & 4,21.339309278350512
2015,M2,5+,21.835294117647067
2015,M3,1,6.600807962529267
2015,M3,2,14.79939302884617
2015,M3,3 & 4,21.475232558139528
2015,M3,5+,18.634907407407415
2015,N,1,7.27
2015,N,2,27.275
2015,N,3 & 4,18.74
2015,N,5+,1.67
2015,N1,1,11.044381084840051
2015,N1,2,19.213910614525155
2015,N1,3 & 4,26.09365023474179
2015,N1,5+,17.49230769230769
2015,N2,1,9.568701030927837
2015,N2,2,18.00437613019891
2015,N2,3 & 4,23.69257868020303
2015,N2,5+,21.26
2015,N3,1,8.423753086419753
2015,N3,2,17.779013192612155
2015,N3,3 & 4,23.77462887989208
2015,N3,5+,20.741359223300968
2015,O1,1,8.334356846473042
2015,O1,2,15.094424111948332
2015,O1,3 & 4,20.8310817307692
2015,O1,5+,17.42049382716049
2015,O2,1,7.9003975535168145
2015,O2,2,14.678304843304845
2015,O2,3 & 4,19.774314247669775
2015,O2,5+,19.67269230769231
2015,O3,1,8.588417431192664
2015,O3,2,14.928365384615393
2015,O3,3 & 4,20.966112531969316
2015,O3,5+,15.564186046511628
2015,Q1,1,11.210786686838118
2015,Q1,2,17.16822704081633
2015,Q1,3 & 4,24.893777148253044
2015,Q1,5+,20.313039215686278
2015,Q2,1,9.977738095238104
2015,Q2,2,16.67904576436224
2015,Q2,3 & 4,24.896994619523454
2015,Q2,5+,20.171729729729726
2015,Q3,1,8.444067207416003
2015,Q3,2,16.29385849744712
2015,Q3,3 & 4,23.135030816640995
2015,Q3,5+,18.263757225433512
2015,R1,1,8.810897571277724
2015,R1,2,16.62295229522953
2015,R1,3 & 4,22.936438906752425
2015,R1,5+,18.67380952380952
2015,R2,1,8.808358925143956
2015,R2,2,16.446712929145345
2015,R2,3 & 4,22.396384364820864
2015,R2,5+,18.988901098901103
2015,R3,1,7.928507905138329
2015,R3,2,16.291411387329575
2015,R3,3 & 4,23.521372965321984
2015,R3,5+,18.59385321100917
2015,S,1,26.57
2015,S,2,31.602222222222224
2015,S,3 & 4,30.292
2015,S,5+,10.08
2015,S1,1,7.959295261239376
2015,S1,2,14.157497194163852
2015,S1,3 & 4,20.342798395185543
2015,S1,5+,21.854814814814812
2015,S2,1,7.070101663585954
2015,S2,2,14.077083333333341
2015,S2,3 & 4,21.29127749576989
2015,S2,5+,19.786666666666665
2015,S3,1,8.731476793248941
2015,S3,2,15.350170863309351
2015,S3,3 & 4,20.8471078001753
2015,S3,5+,17.45544117647059
2015,SP,3 & 4,27.86
2015,SWT,3 & 4,39.13
2015,U1,1,9.123935135135135
2015,U1,2,16.421368421052648
2015,U1,3 & 4,22.832931332948696
2015,U1,5+,23.29237410071943
2015,U2,1,9.530337552742623
2015,U2,2,16.799953596287697
2015,U2,3 & 4,23.250215877437345
2015,U2,5+,18.10701388888889
2015,U3,1,10.548087855297165
2015,U3,2,18.198050921861295
2015,U3,3 & 4,24.70150033489619
2015,U3,5+,18.986012658227843
2015,W,2,25.365
